transaction_id,date,amount,vendor,department,account_type,payment_method,employee,invoice_id,fraud_label,fraud_type,vendor_transaction_count,vendor_avg_amount,amount_deviation,is_round_number,transactions_per_day_vendor,is_duplicate_invoice
TX-000986,2024-01-07 04:37:00,4873.98,Vendor_046,Support,Consulting,Card,Emp_091,INV-Vendor_046-848754,0,normal,33,3052.1432305611957,1821.836769438804,0,4,0
TX-000987,2024-01-02 08:39:00,4584.5,Vendor_088,Finance,Travel,Card,Emp_077,INV-Vendor_088-418420,0,normal,28,2593.798461538461,1990.7015384615388,0,4,0
TX-000988,2024-01-09 22:39:00,693.25,Vendor_084,Finance,Payroll,Check,Emp_080,INV-Vendor_084-801333,0,normal,44,3595.354474626231,-2902.104474626231,0,2,0
TX-000989,2024-01-16 13:34:00,2315.82,Vendor_070,Marketing,IT,Check,Emp_061,INV-Vendor_070-848816,0,normal,27,2500.182222222222,-184.36222222222204,0,4,0
TX-000990,2024-03-01 10:48:00,743.23,Vendor_081,HR,Payroll,Check,Emp_024,INV-Vendor_081-222356,0,normal,30,3787.006065906091,-3043.776065906091,0,4,0
TX-000991,2024-01-23 04:44:00,1210.46,Vendor_024,Operations,Consulting,ACH,Emp_023,INV-Vendor_024-668376,0,normal,22,3212.8424589157476,-2002.3824589157475,0,1,0
TX-000992,2024-01-21 00:51:00,2623.38,Vendor_078,Operations,Travel,Wire,Emp_106,INV-Vendor_078-949373,0,normal,25,3293.4391947043987,-670.0591947043986,0,2,0
TX-000993,2024-01-10 11:32:00,916.0,Vendor_092,Operations,Supplies,Check,Emp_018,INV-Vendor_092-566504,0,normal,32,2637.2259197610306,-1721.2259197610306,0,3,0
TX-000994,2024-01-19 09:39:00,4112.2,Vendor_100,Marketing,Consulting,Card,Emp_101,INV-Vendor_100-591108,0,normal,26,2712.692692307692,1399.5073076923077,0,1,0
TX-000995,2024-01-31 03:31:00,4203.52,Vendor_080,HR,Travel,Wire,Emp_081,INV-Vendor_080-274255,0,normal,29,2652.113793103448,1551.4062068965522,0,2,0
TX-000996,2024-02-27 23:28:00,4220.79,Vendor_008,Engineering,Consulting,Check,Emp_120,INV-Vendor_075-730179,1,duplicate_invoice,38,2659.1583783783785,1561.6316216216214,0,12,1
TX-000997,2024-02-03 07:09:00,2256.38,Vendor_086,Support,Supplies,ACH,Emp_025,INV-Vendor_086-294580,0,normal,35,3206.610882352941,-950.2308823529411,0,6,0
TX-000998,2024-01-28 18:00:00,4698.01,Vendor_029,Finance,Operations,Wire,Emp_021,INV-Vendor_029-945228,0,normal,23,3015.4890476190476,1682.5209523809526,0,1,0
TX-000999,2024-02-23 17:43:00,512.78,Vendor_077,Operations,Travel,ACH,Emp_090,INV-Vendor_077-860782,0,normal,33,3274.230606060606,-2761.4506060606063,0,2,0
TX-001000,2024-02-13 17:27:00,1526.12,Vendor_087,HR,Operations,ACH,Emp_064,INV-Vendor_087-724035,0,normal,26,2325.0704,-798.9504000000002,0,4,0
TX-001001,2024-01-28 23:56:00,708.76,Vendor_045,Sales,Operations,Card,Emp_010,INV-Vendor_045-534294,1,high_frequency,34,3352.6271875,-2643.8671875,0,11,0
TX-001002,2024-01-02 05:46:00,1584.33,Vendor_011,Support,Supplies,ACH,Emp_090,INV-Vendor_011-506432,0,normal,34,2846.199411764706,-1261.869411764706,0,7,0
TX-001003,2024-02-15 13:41:00,2698.12,Vendor_092,HR,IT,Check,Emp_090,INV-Vendor_092-935058,0,normal,32,2637.2259197610306,60.89408023896931,0,1,0
TX-001004,2024-01-02 11:54:00,4448.74,Vendor_063,HR,Travel,Check,Emp_078,INV-Vendor_063-760191,0,normal,30,2872.7581223683005,1575.9818776316993,0,4,0
TX-001005,2024-02-11 06:52:00,20960.52530792968,Vendor_061,Finance,Operations,Check,Emp_061,INV-Vendor_061-167822,1,high_amount,41,3458.074275803163,17502.45103212652,0,1,0
TX-001006,2024-01-31 18:39:00,4004.98,Vendor_053,Engineering,Operations,Wire,Emp_002,INV-Vendor_053-593639,0,normal,32,5061.836796882053,-1056.856796882053,0,1,0
TX-001007,2024-01-23 04:56:00,1427.68,Vendor_064,Marketing,Travel,Check,Emp_076,INV-Vendor_064-407158,0,normal,33,2813.544242424243,-1385.8642424242428,0,1,0
TX-001008,2024-02-03 12:14:00,3638.88,Vendor_010,Support,Operations,ACH,Emp_038,INV-Vendor_010-124962,0,normal,22,2547.3354466749174,1091.5445533250827,0,1,0
TX-001009,2024-02-12 03:06:00,19679.075210707477,Vendor_NEW_1009,Marketing,Operations,Card,Emp_113,INV-Vendor_028-495211,1,new_vendor_high,1,19679.075210707477,0.0,0,4,0
TX-001010,2024-02-16 22:44:00,2014.79,Vendor_067,Operations,Payroll,Card,Emp_031,INV-Vendor_067-711047,0,normal,44,2993.467335565413,-978.6773355654132,0,1,0
TX-001011,2024-01-30 17:41:00,1213.89,Vendor_045,Operations,Consulting,Card,Emp_062,INV-Vendor_045-729382,1,high_frequency,34,3352.6271875,-2138.7371875,0,10,0
TX-001012,2024-02-29 17:41:00,1097.89,Vendor_022,Marketing,Supplies,ACH,Emp_088,INV-Vendor_022-922910,0,normal,33,2766.22851906831,-1668.33851906831,0,1,0
TX-001013,2024-01-12 01:13:00,4673.85,Vendor_067,Finance,Payroll,Wire,Emp_071,INV-Vendor_067-902716,0,normal,44,2993.467335565413,1680.3826644345872,0,2,0
TX-001014,2024-01-05 07:57:00,1986.17,Vendor_047,Engineering,Travel,Card,Emp_048,INV-Vendor_047-543924,0,normal,33,2865.957997719541,-879.7879977195407,0,10,0
TX-001015,2024-02-12 17:20:00,2096.16,Vendor_073,HR,Consulting,ACH,Emp_012,INV-Vendor_073-644162,0,normal,30,2825.4158620689655,-729.2558620689656,0,8,0
TX-001016,2024-01-22 18:57:00,3578.03,Vendor_039,Finance,Travel,ACH,Emp_094,INV-Vendor_039-856565,0,normal,23,2600.143043478261,977.8869565217392,0,1,0
TX-001017,2024-01-01 20:28:00,1921.12,Vendor_089,Sales,Travel,Card,Emp_101,INV-Vendor_089-686567,0,normal,29,4049.3871695268895,-2128.2671695268896,0,7,0
TX-001018,2024-02-08 07:21:00,821.38,Vendor_034,Support,Consulting,Check,Emp_018,INV-Vendor_034-647303,0,normal,31,2820.5182405182827,-1999.1382405182826,0,1,0
TX-001019,2024-01-23 23:22:00,2998.36,Vendor_087,Marketing,IT,Check,Emp_035,INV-Vendor_087-719778,0,normal,26,2325.0704,673.2896000000001,0,5,0
TX-001020,2024-02-27 16:05:00,4752.72,Vendor_090,Finance,Supplies,Check,Emp_087,INV-Vendor_090-864806,0,normal,25,3892.3379999999997,860.3820000000005,0,1,0
TX-001021,2024-02-14 06:21:00,1457.88,Vendor_050,Finance,Travel,ACH,Emp_021,INV-Vendor_050-286490,0,normal,26,2861.6157661684847,-1403.7357661684846,0,2,0
TX-001022,2024-01-06 23:39:00,1136.88,Vendor_068,Sales,Supplies,Wire,Emp_065,INV-Vendor_068-500727,0,normal,20,2901.888209334918,-1765.0082093349179,0,1,0
TX-001023,2024-02-09 04:06:00,3950.58,Vendor_085,Support,Travel,Card,Emp_106,INV-Vendor_085-271128,0,normal,28,3183.8122633457456,766.7677366542543,0,5,0
TX-001024,2024-02-07 19:47:00,1408.22,Vendor_086,Marketing,Travel,Card,Emp_109,INV-Vendor_086-815900,0,normal,35,3206.610882352941,-1798.3908823529412,0,4,0
TX-001025,2024-02-05 14:34:00,3526.04,Vendor_038,Support,Supplies,Wire,Emp_099,INV-Vendor_038-751344,0,normal,26,2540.0492307692307,985.9907692307693,0,1,0
TX-001026,2024-02-14 23:58:00,481.24,Vendor_037,Operations,Operations,Wire,Emp_070,INV-Vendor_037-700461,0,normal,34,2707.582727272727,-2226.3427272727267,0,4,0
TX-001027,2024-02-03 20:20:00,203.24,Vendor_038,Legal,Travel,ACH,Emp_012,INV-Vendor_038-829483,0,normal,26,2540.0492307692307,-2336.8092307692305,0,2,0
TX-001028,2024-01-24 05:58:00,2559.86,Vendor_024,Legal,Consulting,ACH,Emp_020,INV-Vendor_024-349415,0,normal,22,3212.8424589157476,-652.9824589157474,0,2,0
TX-001029,2024-02-08 04:18:00,441.64,Vendor_021,Marketing,Payroll,Card,Emp_074,INV-Vendor_021-383926,0,normal,34,3005.547197344895,-2563.907197344895,0,7,0
TX-001030,2024-01-03 08:42:00,1559.27,Vendor_014,Support,Travel,Wire,Emp_042,INV-Vendor_014-972159,0,normal,36,2134.2634285714284,-574.9934285714285,0,1,0
TX-001031,2024-01-30 23:54:00,2624.55,Vendor_085,Operations,Payroll,ACH,Emp_042,INV-Vendor_085-365017,0,normal,28,3183.8122633457456,-559.2622633457454,0,4,0
TX-001032,2024-01-06 09:14:00,985.18,Vendor_089,Legal,Supplies,ACH,Emp_037,INV-Vendor_089-845367,0,normal,29,4049.3871695268895,-3064.2071695268896,0,8,0
TX-001033,2024-02-26 17:54:00,3371.16,Vendor_075,Legal,Travel,Card,Emp_025,INV-Vendor_075-786809,0,normal,31,2556.1941935483874,814.9658064516125,0,2,0
TX-001034,2024-02-28 13:25:00,3417.11,Vendor_061,Finance,Travel,Card,Emp_091,INV-Vendor_061-226798,0,normal,41,3458.074275803163,-40.964275803162764,0,1,0
TX-001035,2024-01-26 09:58:00,2075.26,Vendor_011,Finance,Travel,ACH,Emp_089,INV-Vendor_011-402944,0,normal,34,2846.199411764706,-770.9394117647057,0,7,0
TX-001036,2024-01-11 04:46:00,131.9,Vendor_009,Operations,Supplies,Wire,Emp_092,INV-Vendor_009-248616,0,normal,23,2132.1145454545454,-2000.2145454545453,0,1,0
TX-001037,2024-01-11 08:37:00,4672.99,Vendor_076,Support,Operations,Card,Emp_056,INV-Vendor_076-224328,0,normal,30,2646.702525461832,2026.2874745381678,0,4,0
TX-001038,2024-01-03 15:37:00,2899.26,Vendor_076,HR,IT,Check,Emp_025,INV-Vendor_076-987063,0,normal,30,2646.702525461832,252.5574745381682,0,4,0
TX-001039,2024-01-07 11:29:00,3778.34,Vendor_019,Operations,Travel,ACH,Emp_009,INV-Vendor_019-836208,0,normal,31,2977.7130705628747,800.6269294371255,0,10,0
TX-001040,2024-01-30 16:19:00,26235.768583386944,Vendor_074,Sales,Payroll,Check,Emp_100,INV-Vendor_074-122943,1,high_amount,34,3705.2793562097586,22530.489227177186,0,7,0
TX-001041,2024-01-08 20:27:00,1689.09,Vendor_083,HR,Travel,ACH,Emp_070,INV-Vendor_083-357246,0,normal,25,2850.515,-1161.425,0,4,0
TX-001042,2024-02-05 15:06:00,4470.2,Vendor_055,Support,Payroll,ACH,Emp_048,INV-Vendor_055-510924,0,normal,35,2730.5511428571426,1739.6488571428572,0,14,0
TX-001043,2024-02-03 04:41:00,1745.99,Vendor_011,Sales,Payroll,ACH,Emp_105,INV-Vendor_011-439664,0,normal,34,2846.199411764706,-1100.209411764706,0,7,0
TX-001044,2024-01-09 01:52:00,3553.48,Vendor_049,Engineering,Consulting,ACH,Emp_109,INV-Vendor_049-790283,0,normal,35,2968.721142857143,584.7588571428569,0,5,0
TX-001045,2024-01-22 18:08:00,2168.02,Vendor_002,Sales,Operations,Card,Emp_063,INV-Vendor_002-162394,0,normal,29,2921.2093209032923,-753.1893209032924,0,7,0
TX-001046,2024-01-06 11:39:00,1573.16,Vendor_025,HR,Supplies,Wire,Emp_067,INV-Vendor_025-916054,0,normal,44,2815.369772727273,-1242.2097727272728,0,1,0
TX-001047,2024-01-16 12:40:00,3580.93,Vendor_041,Finance,Payroll,Card,Emp_066,INV-Vendor_041-882774,0,normal,31,2695.650967741936,885.279032258064,0,2,0
TX-001048,2024-01-27 14:13:00,378.13,Vendor_081,Operations,Payroll,Card,Emp_017,INV-Vendor_081-405093,0,normal,30,3787.006065906091,-3408.876065906091,0,4,0
TX-001049,2024-02-22 08:42:00,242.34,Vendor_074,Finance,Operations,ACH,Emp_070,INV-Vendor_074-279044,0,normal,34,3705.2793562097586,-3462.9393562097584,0,8,0
TX-001050,2024-02-19 15:37:00,448.7,Vendor_013,Legal,Travel,Check,Emp_033,INV-Vendor_013-554419,0,normal,35,3320.0319506780124,-2871.3319506780126,0,5,0
TX-001051,2024-01-02 07:58:00,4562.28,Vendor_068,Legal,Payroll,Card,Emp_075,INV-Vendor_068-658877,0,normal,20,2901.888209334918,1660.3917906650818,0,2,0
TX-001052,2024-02-10 09:30:00,1704.92,Vendor_059,Legal,IT,Card,Emp_010,INV-Vendor_059-114915,0,normal,15,4133.840666666667,-2428.920666666667,0,1,0
TX-001053,2024-02-06 20:07:00,4551.94,Vendor_067,Legal,IT,ACH,Emp_002,INV-Vendor_067-915463,0,normal,44,2993.467335565413,1558.4726644345865,0,1,0
TX-001054,2024-02-21 11:58:00,1579.85,Vendor_072,Support,IT,Wire,Emp_030,INV-Vendor_072-631837,0,normal,21,2526.322857142857,-946.4728571428573,0,2,0
TX-001055,2024-02-09 08:34:00,1968.65,Vendor_066,Sales,Operations,Wire,Emp_065,INV-Vendor_066-184129,0,normal,32,2144.8066657789423,-176.15666577894217,0,5,0
TX-001056,2024-01-25 01:54:00,1377.16,Vendor_062,Finance,Travel,Check,Emp_107,INV-Vendor_062-535779,0,normal,32,3565.037712437434,-2187.8777124374337,0,8,0
TX-001057,2024-02-22 05:10:00,1193.85,Vendor_067,Legal,IT,Wire,Emp_074,INV-Vendor_067-153706,0,normal,44,2993.467335565413,-1799.6173355654132,0,1,0
TX-001058,2024-01-01 08:26:00,1181.16,Vendor_058,Support,Operations,Card,Emp_025,INV-Vendor_058-579931,0,normal,34,2718.410294117647,-1537.250294117647,0,1,0
TX-001059,2024-01-06 11:08:00,2184.07,Vendor_004,HR,IT,ACH,Emp_042,INV-Vendor_004-187646,0,normal,30,3943.4157484248335,-1759.3457484248333,0,2,0
TX-001060,2024-02-01 21:21:00,2012.82,Vendor_095,Legal,Travel,Card,Emp_001,INV-Vendor_095-718375,0,normal,42,2756.728095238095,-743.9080952380953,0,4,0
TX-001061,2024-02-17 02:37:00,1710.45,Vendor_078,Engineering,IT,Check,Emp_018,INV-Vendor_078-124014,0,normal,25,3293.4391947043987,-1582.9891947043986,0,1,0
TX-001062,2024-01-21 15:45:00,1792.54,Vendor_058,Finance,Payroll,ACH,Emp_035,INV-Vendor_058-439807,0,normal,34,2718.410294117647,-925.8702941176471,0,3,0
TX-001063,2024-02-12 02:46:00,4711.23,Vendor_069,Finance,Supplies,Card,Emp_079,INV-Vendor_069-143079,0,normal,24,2413.8735,2297.3564999999994,0,2,0
TX-001064,2024-01-01 02:57:00,541.79,Vendor_036,Engineering,Operations,Wire,Emp_045,INV-Vendor_036-846953,1,high_frequency,32,3055.038064516129,-2513.248064516129,0,4,0
TX-001065,2024-01-23 21:11:00,722.71,Vendor_062,Support,Supplies,ACH,Emp_045,INV-Vendor_062-527126,0,normal,32,3565.037712437434,-2842.327712437434,0,7,0
TX-001066,2024-02-26 00:36:00,2606.93,Vendor_041,Engineering,IT,ACH,Emp_082,INV-Vendor_041-931232,0,normal,31,2695.650967741936,-88.72096774193597,0,2,0
TX-001067,2024-02-09 01:43:00,4340.27,Vendor_004,Sales,Consulting,ACH,Emp_079,INV-Vendor_004-915796,0,normal,30,3943.4157484248335,396.8542515751669,0,1,0
TX-001068,2024-01-28 14:33:00,2136.92,Vendor_010,Support,Supplies,Wire,Emp_029,INV-Vendor_010-335746,0,normal,22,2547.3354466749174,-410.41544667491735,0,1,0
TX-001069,2024-02-10 19:22:00,4159.77,Vendor_056,Support,IT,Card,Emp_002,INV-Vendor_056-412455,0,normal,23,2481.271304347826,1678.4986956521743,0,1,0
TX-001070,2024-01-01 20:37:00,3288.95,Vendor_086,Operations,Travel,Check,Emp_041,INV-Vendor_086-891989,0,normal,35,3206.610882352941,82.33911764705863,0,5,0
TX-001071,2024-02-11 01:18:00,1903.93,Vendor_046,Finance,Supplies,ACH,Emp_096,INV-Vendor_046-190562,0,normal,33,3052.1432305611957,-1148.2132305611956,0,4,0
TX-001072,2024-01-26 10:18:00,2756.0,Vendor_035,Sales,Travel,Wire,Emp_038,INV-Vendor_094-942264,1,duplicate_invoice,35,2498.9767647058825,257.0232352941175,0,4,1
TX-001073,2024-02-05 21:43:00,20000.0,Vendor_013,HR,Supplies,Wire,Emp_064,INV-Vendor_013-393019,1,round_number,35,3320.0319506780124,16679.968049321986,1,4,0
TX-001074,2024-02-09 23:40:00,1590.48,Vendor_022,Sales,Payroll,Card,Emp_090,INV-Vendor_022-431003,0,normal,33,2766.22851906831,-1175.74851906831,0,1,0
TX-001075,2024-02-16 17:21:00,3982.96,Vendor_043,Operations,Consulting,Card,Emp_109,INV-Vendor_043-514661,0,normal,36,3072.333244872456,910.6267551275441,0,10,0
TX-001076,2024-02-10 09:35:00,4821.7,Vendor_094,Engineering,Travel,Wire,Emp_092,INV-Vendor_094-198223,0,normal,22,3627.416190476191,1194.283809523809,0,1,0
TX-001077,2024-01-06 19:01:00,1674.22,Vendor_046,Marketing,Consulting,Card,Emp_038,INV-Vendor_046-565925,0,normal,33,3052.1432305611957,-1377.9232305611956,0,5,0
TX-001078,2024-01-14 13:41:00,1300.69,Vendor_008,Sales,Supplies,Card,Emp_016,INV-Vendor_008-644579,0,normal,38,2659.1583783783785,-1358.4683783783785,0,10,0
TX-001079,2024-01-01 04:35:00,2475.13,Vendor_051,HR,Consulting,Wire,Emp_089,INV-Vendor_051-652792,0,normal,33,3471.1343740931966,-996.0043740931965,0,3,0
TX-001080,2024-01-26 14:43:00,4789.43,Vendor_031,Sales,IT,Check,Emp_004,INV-Vendor_031-213299,0,normal,37,2623.9062292690023,2165.523770730998,0,5,0
TX-001081,2024-02-12 07:42:00,4755.98,Vendor_010,Operations,Consulting,ACH,Emp_077,INV-Vendor_010-241726,0,normal,22,2547.3354466749174,2208.644553325082,0,1,0
TX-001082,2024-02-17 23:02:00,3338.16,Vendor_087,Operations,Consulting,ACH,Emp_054,INV-Vendor_087-965554,0,normal,26,2325.0704,1013.0895999999998,0,4,0
TX-001083,2024-02-14 23:36:00,846.57,Vendor_031,Finance,Travel,Card,Emp_064,INV-Vendor_031-149466,0,normal,37,2623.9062292690023,-1777.3362292690022,0,5,0
TX-001084,2024-01-04 02:46:00,1012.45,Vendor_017,Legal,Supplies,Check,Emp_007,INV-Vendor_017-664304,0,normal,27,2857.5396296296294,-1845.0896296296294,0,5,0
TX-001085,2024-02-10 14:03:00,3884.49,Vendor_092,Legal,Supplies,ACH,Emp_017,INV-Vendor_092-143720,0,normal,32,2637.2259197610306,1247.2640802389692,0,1,0
TX-001086,2024-02-29 17:31:00,2614.36,Vendor_041,Operations,IT,ACH,Emp_047,INV-Vendor_041-545643,0,normal,31,2695.650967741936,-81.29096774193567,0,2,0
TX-001087,2024-02-15 07:40:00,435.44,Vendor_035,Legal,IT,Check,Emp_015,INV-Vendor_035-733366,0,normal,35,2498.9767647058825,-2063.5367647058824,0,4,0
TX-001088,2024-01-14 15:51:00,12229.566982227176,Vendor_NEW_1088,Support,IT,ACH,Emp_045,INV-Vendor_048-735452,1,new_vendor_high,1,12229.566982227176,0.0,0,2,0
TX-001089,2024-01-21 08:52:00,3304.84,Vendor_050,Marketing,IT,Check,Emp_043,INV-Vendor_050-235468,0,normal,26,2861.6157661684847,443.22423383151545,0,2,0
TX-001090,2024-01-24 09:38:00,4448.25,Vendor_074,Legal,Supplies,Check,Emp_010,INV-Vendor_074-339933,0,normal,34,3705.2793562097586,742.9706437902414,0,8,0
TX-001091,2024-02-20 20:51:00,279.96,Vendor_051,Legal,Consulting,Card,Emp_117,INV-Vendor_051-977177,0,normal,33,3471.1343740931966,-3191.1743740931965,0,2,0
TX-001092,2024-02-11 04:54:00,4684.69,Vendor_062,Legal,Supplies,Check,Emp_027,INV-Vendor_062-152370,0,normal,32,3565.037712437434,1119.6522875625656,0,8,0
TX-001093,2024-02-26 20:50:00,1412.48,Vendor_089,Finance,Consulting,ACH,Emp_060,INV-Vendor_089-431274,0,normal,29,4049.3871695268895,-2636.9071695268894,0,7,0
TX-001094,2024-02-24 15:14:00,1148.63,Vendor_100,Operations,Travel,Card,Emp_014,INV-Vendor_100-235635,0,normal,26,2712.692692307692,-1564.062692307692,0,1,0
TX-001095,2024-01-09 09:07:00,1965.1937733085526,Vendor_081,Support,IT,Check,Emp_092,INV-Vendor_081-755372,1,high_amount,30,3787.006065906091,-1821.8122925975383,0,5,0
TX-001096,2024-01-03 18:13:00,2983.84,Vendor_046,Legal,Travel,Card,Emp_115,INV-Vendor_046-796912,0,normal,33,3052.1432305611957,-68.3032305611955,0,4,0
TX-001097,2024-01-10 06:22:00,2754.4,Vendor_005,Engineering,Consulting,Wire,Emp_003,INV-Vendor_005-443185,0,normal,32,4139.26089842047,-1384.8608984204698,0,1,0
TX-001098,2024-01-03 03:04:00,2167.52,Vendor_016,Operations,IT,Wire,Emp_012,INV-Vendor_016-427801,0,normal,42,4104.852509181274,-1937.3325091812744,0,5,0
TX-001099,2024-02-05 04:42:00,4391.21,Vendor_064,Legal,Operations,Check,Emp_041,INV-Vendor_064-105739,0,normal,33,2813.544242424243,1577.6657575757572,0,1,0
TX-001100,2024-01-11 11:38:00,829.32,Vendor_075,Finance,IT,Check,Emp_039,INV-Vendor_075-875005,0,normal,31,2556.1941935483874,-1726.8741935483872,0,2,0
TX-001101,2024-02-06 09:46:00,2489.37,Vendor_094,Legal,IT,Card,Emp_003,INV-Vendor_094-401816,0,normal,22,3627.416190476191,-1138.046190476191,0,1,0
TX-001102,2024-01-27 21:59:00,23369.822408927925,Vendor_084,Engineering,Travel,Check,Emp_049,INV-Vendor_084-484165,1,high_amount,44,3595.354474626231,19774.467934301694,0,2,0
TX-001103,2024-01-23 11:20:00,1965.08,Vendor_004,Finance,Supplies,ACH,Emp_050,INV-Vendor_004-616269,0,normal,30,3943.4157484248335,-1978.3357484248336,0,2,0
TX-001104,2024-02-22 13:47:00,4580.8,Vendor_025,Finance,Consulting,Card,Emp_039,INV-Vendor_025-466676,0,normal,44,2815.369772727273,1765.4302272727273,0,2,0
TX-001105,2024-01-01 11:17:00,3920.24,Vendor_086,Support,Travel,ACH,Emp_044,INV-Vendor_086-233879,0,normal,35,3206.610882352941,713.6291176470586,0,5,0
TX-001106,2024-02-14 06:03:00,2891.13,Vendor_099,Legal,Supplies,ACH,Emp_116,INV-Vendor_099-852072,0,normal,21,2417.6414285714286,473.4885714285715,0,4,0
TX-001107,2024-01-23 15:19:00,2168.72,Vendor_020,Finance,Travel,Wire,Emp_055,INV-Vendor_020-981872,0,normal,37,4048.926765951174,-1880.206765951174,0,5,0
TX-001108,2024-01-20 04:23:00,873.29,Vendor_012,Legal,IT,Wire,Emp_038,INV-Vendor_012-378145,0,normal,32,2499.3235160701242,-1626.0335160701243,0,1,0
TX-001109,2024-02-21 17:44:00,2451.09,Vendor_049,Finance,Travel,Card,Emp_031,INV-Vendor_049-851655,0,normal,35,2968.721142857143,-517.631142857143,0,6,0
TX-001110,2024-02-01 17:29:00,620.95,Vendor_011,Support,Supplies,ACH,Emp_083,INV-Vendor_011-455952,0,normal,34,2846.199411764706,-2225.2494117647057,0,8,0
TX-001111,2024-01-13 16:08:00,4182.88,Vendor_064,Support,Operations,Wire,Emp_109,INV-Vendor_064-961431,0,normal,33,2813.544242424243,1369.3357575757573,0,2,0
TX-001112,2024-01-26 18:41:00,781.25,Vendor_071,Finance,Consulting,Card,Emp_048,INV-Vendor_071-241202,0,normal,30,2482.368888888889,-1701.1188888888892,0,7,0
TX-001113,2024-03-01 01:51:00,4640.69,Vendor_055,HR,Operations,ACH,Emp_054,INV-Vendor_055-253493,0,normal,35,2730.5511428571426,1910.138857142857,0,14,0
TX-001114,2024-01-11 14:44:00,642.53,Vendor_050,Legal,IT,Card,Emp_056,INV-Vendor_050-896690,0,normal,26,2861.6157661684847,-2219.085766168485,0,1,0
TX-001115,2024-02-27 23:48:00,3909.84,Vendor_072,Finance,Payroll,Card,Emp_105,INV-Vendor_072-280802,0,normal,21,2526.322857142857,1383.517142857143,0,2,0
TX-001116,2024-02-19 09:04:00,1887.45,Vendor_061,Operations,Payroll,ACH,Emp_119,INV-Vendor_061-267652,0,normal,41,3458.074275803163,-1570.6242758031628,0,1,0
TX-001117,2024-01-23 13:02:00,4797.28,Vendor_089,Finance,Supplies,Wire,Emp_017,INV-Vendor_089-164402,0,normal,29,4049.3871695268895,747.8928304731103,0,8,0
TX-001118,2024-02-23 05:42:00,2101.98,Vendor_092,Marketing,Consulting,Wire,Emp_082,INV-Vendor_092-212228,0,normal,32,2637.2259197610306,-535.2459197610306,0,1,0
TX-001119,2024-02-26 06:57:00,3740.76,Vendor_067,Engineering,Payroll,Check,Emp_065,INV-Vendor_067-537044,0,normal,44,2993.467335565413,747.2926644345871,0,2,0
TX-001120,2024-01-08 13:06:00,1530.38,Vendor_039,Sales,Consulting,Card,Emp_049,INV-Vendor_039-906456,0,normal,23,2600.143043478261,-1069.763043478261,0,1,0
TX-001121,2024-01-29 13:23:00,12204.540944953947,Vendor_NEW_1121,Legal,Consulting,Check,Emp_107,INV-Vendor_071-376547,1,new_vendor_high,1,12204.540944953947,0.0,0,7,0
TX-001122,2024-01-24 06:23:00,3510.46,Vendor_044,Finance,Travel,ACH,Emp_082,INV-Vendor_044-106200,0,normal,35,3137.537058823529,372.9229411764709,0,6,0
TX-001123,2024-01-06 08:38:00,8147.622470763403,Vendor_NEW_1123,Operations,Operations,Card,Emp_036,INV-Vendor_086-827150,1,new_vendor_high,1,8147.622470763403,0.0,0,2,0
TX-001124,2024-02-03 19:28:00,3169.99,Vendor_092,Operations,Payroll,ACH,Emp_038,INV-Vendor_092-592894,0,normal,32,2637.2259197610306,532.7640802389692,0,1,0
